rental_id,duration,duration_ms,bike_id,bike_model,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name,end_station_logical_terminal,start_station_logical_terminal,end_station_priority_id
96819004,180,180000,5466,,2020-05-09 16:08:00.000000 UTC,718,"Ada Street, Hackney Central",2020-05-09 16:05:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
94579679,180,180000,857,,2020-01-26 13:19:00.000000 UTC,578,"Hollybush Gardens, Bethnal Green",2020-01-26 13:16:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
107379975,180,180000,19029,,2021-04-27 12:28:00.000000 UTC,578,"Hollybush Gardens, Bethnal Green",2021-04-27 12:25:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
87834800,180,180000,9927,,2019-06-12 21:34:00.000000 UTC,507,"Clarkson Street, Bethnal Green",2019-06-12 21:31:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
59471663,180,180000,13715,,2016-10-16 17:52:00.000000 UTC,702,"Durant Street, Bethnal Green",2016-10-16 17:49:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
81825299,180,180000,15312,,2018-10-30 07:56:00.000000 UTC,578,"Hollybush Gardens, Bethnal Green",2018-10-30 07:53:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
82277557,180,180000,7862,,2018-11-14 23:16:00.000000 UTC,446,"York Hall, Bethnal Green",2018-11-14 23:13:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
76114238,180,180000,3309,,2018-05-28 13:50:00.000000 UTC,719,"Victoria Park Road, Hackney Central",2018-05-28 13:47:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
55980410,180,180000,7935,,2016-07-16 11:40:00.000000 UTC,479,"Pott Street, Bethnal Green",2016-07-16 11:37:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
107959090,180,180000,15177,,2021-05-18 12:57:00.000000 UTC,578,"Hollybush Gardens, Bethnal Green",2021-05-18 12:54:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
41942502,180,180000,5807,,2015-03-19 01:23:00.000000 UTC,718,"Ada Street, Hackney Central",2015-03-19 01:20:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
106839831,180,180000,8167,,2021-04-11 11:53:00.000000 UTC,479,"Pott Street, Bethnal Green",2021-04-11 11:50:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
55541041,180,180000,11702,,2016-07-04 17:47:00.000000 UTC,553,"Regent's Row , Haggerston",2016-07-04 17:44:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
63133430,180,180000,3612,,2017-03-15 21:25:00.000000 UTC,702,"Durant Street, Bethnal Green",2017-03-15 21:22:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
47666354,180,180000,9918,,2015-09-09 17:57:00.000000 UTC,553,"Regent's Row , Haggerston",2015-09-09 17:54:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
81897832,180,180000,9935,,2018-11-01 14:29:00.000000 UTC,446,"York Hall, Bethnal Green",2018-11-01 14:26:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
83535258,4020,4020000,5,,2019-01-14 08:38:00.000000 UTC,99,"Old Quebec Street, Marylebone",2019-01-14 07:31:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
59678477,3000,3000000,12979,,2016-10-23 13:32:00.000000 UTC,692,"Cadogan Close, Victoria Park",2016-10-23 12:42:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
75542516,3000,3000000,2067,,2018-05-13 12:56:00.000000 UTC,804,"Good's Way, King's Cross",2018-05-13 12:06:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
100770882,1980,1980000,1971,,2020-08-16 02:34:00.000000 UTC,831,"St John's Crescent, Brixton",2020-08-16 02:01:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
100659456,1980,1980000,13402,,2020-08-12 19:25:00.000000 UTC,278,"Tooley Street, Bermondsey",2020-08-12 18:52:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
96697377,1980,1980000,13388,,2020-05-06 17:00:00.000000 UTC,426,"Vincent Street, Pimlico",2020-05-06 16:27:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
90086796,1980,1980000,16469,,2019-08-12 09:38:00.000000 UTC,108,"Abbey Orchard Street, Westminster",2019-08-12 09:05:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
50304243,1980,1980000,10422,,2015-12-15 08:43:00.000000 UTC,81,"Great Titchfield Street, Fitzrovia",2015-12-15 08:10:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
43345884,1980,1980000,4257,,2015-05-09 17:35:00.000000 UTC,695,"Islington Green, Angel",2015-05-09 17:02:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
116091778,1980,1980000,16066,,2022-01-09 03:28:00.000000 UTC,440,"Kennington Oval, Oval",2022-01-09 02:55:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
46372738,1980,1980000,12349,,2015-08-02 14:48:00.000000 UTC,692,"Cadogan Close, Victoria Park",2015-08-02 14:15:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
68448175,959,959000,14169,,2017-08-15 16:45:00.000000 UTC,68,"Theobald's Road , Holborn",2017-08-15 16:29:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
67483544,960,960000,1923,,2017-07-18 11:52:00.000000 UTC,217,"Wormwood Street, Liverpool Street",2017-07-18 11:36:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
119294831,960,960000,14544,,2022-04-23 12:55:00.000000 UTC,812,"Here East North, Queen Elizabeth Olympic Park",2022-04-23 12:39:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
80880378,960,960000,11343,,2018-10-01 09:06:00.000000 UTC,127,"Wood Street, Guildhall",2018-10-01 08:50:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
94889011,960,960000,568,,2020-02-07 09:21:00.000000 UTC,246,"Berry Street, Clerkenwell",2020-02-07 09:05:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
100973105,960,960000,18180,,2020-08-21 19:41:00.000000 UTC,553,"Regent's Row , Haggerston ",2020-08-21 19:25:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
85272391,960,960000,114,,2019-03-24 18:44:00.000000 UTC,578,"Hollybush Gardens, Bethnal Green",2019-03-24 18:28:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
71738250,960,960000,14384,,2017-11-29 09:58:00.000000 UTC,196,"Union Street, The Borough",2017-11-29 09:42:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
102258536,960,960000,3254,,2020-09-23 12:03:00.000000 UTC,470,"Mostyn Grove, Bow",2020-09-23 11:47:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
121439741,960,960000,20806,,2022-06-16 10:37:00.000000 UTC,251,"Brushfield Street, Liverpool Street",2022-06-16 10:21:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
82715633,960,960000,6358,,2018-12-04 09:24:00.000000 UTC,67,"Hatton Garden, Holborn",2018-12-04 09:08:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
85835647,960,960000,16217,,2019-04-13 17:08:00.000000 UTC,17,"Hatton Wall, Holborn",2019-04-13 16:52:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
80698138,960,960000,3128,,2018-09-26 08:18:00.000000 UTC,102,"Jewry Street, Aldgate",2018-09-26 08:02:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
77148630,960,960000,12201,,2018-06-24 03:43:00.000000 UTC,479,"Pott Street, Bethnal Green",2018-06-24 03:27:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
90612627,960,960000,3339,,2019-08-27 21:02:00.000000 UTC,458,"Wapping Lane, Wapping",2019-08-27 20:46:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
81225792,960,960000,1295,,2018-10-11 08:15:00.000000 UTC,264,"Tysoe Street, Clerkenwell",2018-10-11 07:59:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
61011897,960,960000,10351,,2016-12-13 08:54:00.000000 UTC,246,"Berry Street, Clerkenwell",2016-12-13 08:38:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
116216962,960,960000,19251,,2022-01-14 10:56:00.000000 UTC,749,"Haggerston Road, Haggerston",2022-01-14 10:40:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
48869999,960,960000,9032,,2015-10-17 20:39:00.000000 UTC,237,"Vaughan Way, Wapping",2015-10-17 20:23:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
74955799,960,960000,10487,,2018-04-25 09:55:00.000000 UTC,135,"Clerkenwell Green, Clerkenwell",2018-04-25 09:39:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
53181496,960,960000,2201,,2016-04-24 18:23:00.000000 UTC,460,"Burdett Road, Mile End",2016-04-24 18:07:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
120819892,960,960000,8790,,2022-06-01 14:21:00.000000 UTC,39,"Shoreditch High Street, Shoreditch",2022-06-01 14:05:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
117485307,960,960000,12664,,2022-03-01 16:45:00.000000 UTC,695,"Islington Green, Angel",2022-03-01 16:29:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
121009168,960,960000,9493,,2022-06-06 15:10:00.000000 UTC,132,"Bethnal Green Road, Shoreditch",2022-06-06 14:54:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
60137115,960,960000,2569,,2016-11-07 08:22:00.000000 UTC,246,"Berry Street, Clerkenwell",2016-11-07 08:06:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
103789040,960,960000,9680,,2020-11-16 08:10:00.000000 UTC,695,"Islington Green, Angel",2020-11-16 07:54:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
76557414,960,960000,2007,,2018-06-09 09:14:00.000000 UTC,732,"Duke Street Hill, London Bridge",2018-06-09 08:58:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
49510682,960,960000,6517,,2015-11-10 17:54:00.000000 UTC,695,"Islington Green, Angel",2015-11-10 17:38:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
51623751,960,960000,9093,,2016-02-19 11:56:00.000000 UTC,732,"Duke Street Hill, London Bridge",2016-02-19 11:40:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
81894027,960,960000,9311,,2018-11-01 09:36:00.000000 UTC,393,"Snow Hill, Farringdon",2018-11-01 09:20:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
42646243,960,960000,12632,,2015-04-15 19:42:00.000000 UTC,254,"Chadwell Street, Angel",2015-04-15 19:26:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
94309304,960,960000,15339,,2020-01-15 17:42:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",2020-01-15 17:26:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
73231039,960,960000,14742,,2018-02-11 18:42:00.000000 UTC,574,"Eagle Wharf Road, Hoxton",2018-02-11 18:26:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
110722678,960,960000,17207,,2021-07-29 14:23:00.000000 UTC,480,"Flamborough Street, Limehouse",2021-07-29 14:07:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
91824993,960,960000,4449,,2019-10-03 09:12:00.000000 UTC,73,"Old Street Station, St. Luke's",2019-10-03 08:56:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
70189216,3780,3780000,5569,,2017-10-07 18:05:00.000000 UTC,553,"Regent's Row , Haggerston ",2017-10-07 17:02:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
81303140,11460,11460000,1497,,2018-10-13 14:47:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",2018-10-13 11:36:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
94680474,2760,2760000,4646,,2020-01-30 11:49:00.000000 UTC,535,"Gloucester Avenue, Camden Town",2020-01-30 11:03:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
74222024,2760,2760000,4370,,2018-03-31 04:48:00.000000 UTC,695,"Islington Green, Angel",2018-03-31 04:02:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
81759678,1740,1740000,5652,,2018-10-27 08:56:00.000000 UTC,75,"Torrens Street, Angel",2018-10-27 08:27:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
78122238,1740,1740000,9972,,2018-07-16 19:06:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",2018-07-16 18:37:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
97504709,1740,1740000,3865,,2020-05-28 11:56:00.000000 UTC,287,"Bedford Way, Bloomsbury",2020-05-28 11:27:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
82511140,1740,1740000,5061,,2018-11-25 14:56:00.000000 UTC,784,"East Village, Queen Elizabeth Olympic Park",2018-11-25 14:27:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
82030836,1740,1740000,12222,,2018-11-06 08:53:00.000000 UTC,594,"Kingsway Southbound, Strand",2018-11-06 08:24:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
89954091,1740,1740000,16227,,2019-08-08 08:59:00.000000 UTC,792,"Blackfriars Road, Southwark",2019-08-08 08:30:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
62158020,1740,1740000,14753,,2017-02-04 16:48:00.000000 UTC,24,"British Museum, Bloomsbury",2017-02-04 16:19:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
43706447,1740,1740000,10684,,2015-05-21 08:35:00.000000 UTC,88,"Bayley Street , Bloomsbury",2015-05-21 08:06:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
123059445,1740,1740000,19418,,2022-07-22 17:54:00.000000 UTC,201,"Dorset Square, Marylebone",2022-07-22 17:25:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
89060935,1740,1740000,15193,,2019-07-15 09:23:00.000000 UTC,75,"Torrens Street, Angel",2019-07-15 08:54:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
60545953,1740,1740000,8329,,2016-11-24 18:26:00.000000 UTC,254,"Chadwell Street, Angel",2016-11-24 17:57:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
45672028,1740,1740000,2817,,2015-07-14 08:34:00.000000 UTC,88,"Bayley Street , Bloomsbury",2015-07-14 08:05:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
68061192,463,463000,11999,,2017-08-03 20:13:00.000000 UTC,500,"Ansell House, Stepney",2017-08-03 20:06:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
113704189,720,720000,2361,,2021-10-15 07:40:00.000000 UTC,126,"Museum of London, Barbican",2021-10-15 07:28:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
75708334,720,720000,10065,,2018-05-17 17:29:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",2018-05-17 17:17:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
47530834,720,720000,12644,,2015-09-05 15:09:00.000000 UTC,518,"Antill Road, Mile End",2015-09-05 14:57:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
109221833,720,720000,8027,,2021-06-19 16:49:00.000000 UTC,522,"Clinton Road, Mile End",2021-06-19 16:37:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
117019512,720,720000,21877,,2022-02-11 15:10:00.000000 UTC,692,"Cadogan Close, Victoria Park",2022-02-11 14:58:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
66671083,720,720000,6821,,2017-06-28 18:57:00.000000 UTC,399,"Brick Lane Market, Shoreditch",2017-06-28 18:45:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
91533722,720,720000,4955,,2019-09-22 19:17:00.000000 UTC,31,"Fanshaw Street, Hoxton",2019-09-22 19:05:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
114583983,720,720000,18990,,2021-11-09 08:47:00.000000 UTC,275,"Barbican Centre, Barbican",2021-11-09 08:35:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
92572694,720,720000,5961,,2019-10-30 07:56:00.000000 UTC,72,"Farringdon Lane, Clerkenwell",2019-10-30 07:44:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
69749644,720,720000,4607,,2017-09-24 16:08:00.000000 UTC,508,"Fournier Street, Whitechapel",2017-09-24 15:56:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
116402032,720,720000,16553,,2022-01-21 09:53:00.000000 UTC,55,"Finsbury Circus, Liverpool Street",2022-01-21 09:41:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
85165743,720,720000,4862,,2019-03-21 08:50:00.000000 UTC,508,"Fournier Street, Whitechapel",2019-03-21 08:38:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
109781486,720,720000,19071,,2021-07-04 20:29:00.000000 UTC,102,"Jewry Street, Aldgate",2021-07-04 20:17:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
111038803,720,720000,16107,,2021-08-07 14:38:00.000000 UTC,251,"Brushfield Street, Liverpool Street",2021-08-07 14:26:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
95766157,720,720000,3133,,2020-03-17 12:54:00.000000 UTC,55,"Finsbury Circus, Liverpool Street",2020-03-17 12:42:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
87273677,720,720000,9918,,2019-05-27 03:25:00.000000 UTC,206,"New Road 1 , Whitechapel",2019-05-27 03:13:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
111724535,720,720000,18379,,2021-08-26 06:51:00.000000 UTC,695,"Islington Green, Angel",2021-08-26 06:39:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
100895993,720,720000,14852,,2020-08-19 20:33:00.000000 UTC,500,"Ansell House, Stepney",2020-08-19 20:21:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
41231817,720,720000,992,,2015-02-15 19:26:00.000000 UTC,63,"Murray Grove , Hoxton",2015-02-15 19:14:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
47193310,720,720000,6503,,2015-08-23 19:42:00.000000 UTC,501,"Cephas Street, Bethnal Green",2015-08-23 19:30:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
92857045,720,720000,1854,,2019-11-09 17:57:00.000000 UTC,458,"Wapping Lane, Wapping",2019-11-09 17:45:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
115168077,720,720000,11929,,2021-11-26 20:19:00.000000 UTC,721,"Wendon Street, Old Ford",2021-11-26 20:07:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
107557661,720,720000,16777,,2021-05-03 13:52:00.000000 UTC,443,"Philpot Street, Whitechapel",2021-05-03 13:40:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
40774662,720,720000,6355,,2015-01-24 15:52:00.000000 UTC,132,"Bethnal Green Road, Shoreditch",2015-01-24 15:40:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
122707712,720,720000,5796,,2022-07-14 14:05:00.000000 UTC,58,"New Inn Yard, Shoreditch",2022-07-14 13:53:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
101522127,720,720000,16399,,2020-09-06 12:13:00.000000 UTC,140,"Finsbury Square , Moorgate",2020-09-06 12:01:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
44940229,720,720000,13139,,2015-06-26 08:47:00.000000 UTC,206,"New Road 1 , Whitechapel",2015-06-26 08:35:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
110674960,720,720000,8737,,2021-07-27 20:50:00.000000 UTC,73,"Old Street Station, St. Luke's",2021-07-27 20:38:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
66363295,720,720000,6080,,2017-06-20 18:22:00.000000 UTC,32,"Leonard Circus , Shoreditch",2017-06-20 18:10:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
117164076,720,720000,12700,,2022-02-17 14:10:00.000000 UTC,132,"Bethnal Green Road, Shoreditch",2022-02-17 13:58:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
70046794,720,720000,2822,,2017-10-03 17:31:00.000000 UTC,471,"Hewison Street, Old Ford",2017-10-03 17:19:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
93324125,720,720000,327,,2019-11-28 13:32:00.000000 UTC,246,"Berry Street, Clerkenwell",2019-11-28 13:20:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
69367023,720,720000,12471,,2017-09-12 19:56:00.000000 UTC,450,"Jubilee Street, Stepney",2017-09-12 19:44:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
82401520,720,720000,14083,,2018-11-20 17:04:00.000000 UTC,42,"Wenlock Road , Hoxton",2018-11-20 16:52:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
109853497,720,720000,7828,,2021-07-07 13:52:00.000000 UTC,544,"Percival Street, Finsbury",2021-07-07 13:40:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
70976047,720,720000,12592,,2017-11-01 09:24:00.000000 UTC,107,"Finsbury Leisure Centre, St. Luke's",2017-11-01 09:12:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
114418292,720,720000,14481,,2021-11-04 08:04:00.000000 UTC,263,"St. Mary Axe, Aldgate",2021-11-04 07:52:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
46020755,720,720000,382,,2015-07-23 07:56:00.000000 UTC,251,"Brushfield Street, Liverpool Street",2015-07-23 07:44:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
122658989,720,720000,22151,,2022-07-13 13:24:00.000000 UTC,505,"Ackroyd Drive, Bow",2022-07-13 13:12:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
60765067,720,720000,13772,,2016-12-03 11:33:00.000000 UTC,246,"Berry Street, Clerkenwell",2016-12-03 11:21:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
82134931,720,720000,10351,,2018-11-09 12:55:00.000000 UTC,812,"Here East North, Queen Elizabeth Olympic Park",2018-11-09 12:43:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
86061701,720,720000,7792,,2019-04-20 15:26:00.000000 UTC,40,"Commercial Street, Shoreditch",2019-04-20 15:14:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
70602773,720,720000,8324,,2017-10-19 22:33:00.000000 UTC,467,"Southern Grove, Bow",2017-10-19 22:21:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
50815551,720,720000,4175,,2016-01-13 02:14:00.000000 UTC,467,"Southern Grove, Bow",2016-01-13 02:02:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
62151325,720,720000,6790,,2017-02-04 12:48:00.000000 UTC,517,"Ford Road, Old Ford",2017-02-04 12:36:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
60518616,720,720000,7272,,2016-11-23 18:52:00.000000 UTC,251,"Brushfield Street, Liverpool Street",2016-11-23 18:40:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
61809088,720,720000,5410,,2017-01-20 09:40:00.000000 UTC,55,"Finsbury Circus, Liverpool Street",2017-01-20 09:28:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
59501374,720,720000,2439,,2016-10-17 18:56:00.000000 UTC,31,"Fanshaw Street, Hoxton",2016-10-17 18:44:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
53298189,720,720000,12552,,2016-04-28 22:56:00.000000 UTC,30,"Windsor Terrace, Hoxton",2016-04-28 22:44:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
45527327,720,720000,4363,,2015-07-10 07:43:00.000000 UTC,32,"Leonard Circus , Shoreditch",2015-07-10 07:31:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
68244735,472,472000,12090,,2017-08-10 00:06:00.000000 UTC,520,"Bancroft Road, Bethnal Green",2017-08-09 23:58:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
86310609,2520,2520000,16218,,2019-04-27 17:58:00.000000 UTC,544,"Percival Street, Finsbury",2019-04-27 17:16:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
63149585,2520,2520000,14144,,2017-03-16 13:15:00.000000 UTC,449,"Shadwell Station, Shadwell",2017-03-16 12:33:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
83266235,6360,6360000,13923,,2019-01-01 17:47:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",2019-01-01 16:01:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
103965936,1500,1500000,17006,,2020-11-22 20:02:00.000000 UTC,783,"Monier Road, Hackney Wick",2020-11-22 19:37:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
102229677,1500,1500000,18674,,2020-09-22 17:57:00.000000 UTC,501,"Cephas Street, Bethnal Green",2020-09-22 17:32:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
124981681,1500,1500000,23769,,2022-09-07 20:22:00.000000 UTC,249,"Harper Road, The Borough",2022-09-07 19:57:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
103934008,1500,1500000,7343,,2020-11-22 09:57:00.000000 UTC,386,"Moor Street, Soho",2020-11-22 09:32:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
48908651,1500,1500000,2557,,2015-10-19 12:08:00.000000 UTC,195,"Milroy Walk, South Bank",2015-10-19 11:43:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
116143927,1500,1500000,17783,,2022-01-11 12:12:00.000000 UTC,790,"Stratford Station, Stratford",2022-01-11 11:47:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
79345610,1500,1500000,5162,,2018-08-16 21:05:00.000000 UTC,340,"Bank of England Museum, Bank",2018-08-16 20:40:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
81424584,1500,1500000,8663,,2018-10-17 10:24:00.000000 UTC,732,"Duke Street Hill, London Bridge",2018-10-17 09:59:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
84947170,1500,1500000,588,,2019-03-12 09:17:00.000000 UTC,88,"Bayley Street , Bloomsbury",2019-03-12 08:52:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
113138077,1500,1500000,16863,,2021-09-29 18:18:00.000000 UTC,574,"Eagle Wharf Road, Hoxton",2021-09-29 17:53:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
83741342,1500,1500000,6410,,2019-01-22 09:47:00.000000 UTC,804,"Good's Way, King's Cross",2019-01-22 09:22:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
109492467,1500,1500000,20208,,2021-06-26 22:34:00.000000 UTC,130,"Tower Gardens , Tower",2021-06-26 22:09:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
41574267,1500,1500000,9196,,2015-03-04 09:05:00.000000 UTC,421,"Southwark Station 2, Southwark",2015-03-04 08:40:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
80139056,1500,1500000,6070,,2018-09-09 16:28:00.000000 UTC,106,"Woodstock Street, Mayfair",2018-09-09 16:03:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
46879321,1500,1500000,724,,2015-08-15 10:35:00.000000 UTC,88,"Bayley Street , Bloomsbury",2015-08-15 10:10:00.000000 UTC,512,"Pritchard's Road, Bethnal Green",,,
